transaction_id,date,customer_id,age_group,gender,region,income_bracket,category_l1,category_l2,category_l3,retailer,brand,product_name,quantity,price
9232,2024-09-30,C8231,55-64,Male,Northeast,$50k-$74k,Electronics,Mobile Devices,Smartwatches,Target,Bose,Bose Galaxy Watch,3,1263.23
9233,2024-07-14,C4783,25-34,Non-binary,Southwest,$25k-$49k,Electronics,Mobile Devices,Smartwatches,Best Buy,Sony,Sony Apple Watch,1,968.99
9234,2024-04-02,C2693,35-44,Non-binary,Midwest,$50k-$74k,Home & Garden,Furniture,Dining Room,The Home Depot,Ashley,Ashley Dining Table,2,257.83
9235,2024-02-19,C1570,25-34,Male,Southwest,$100k-$149k,Home & Garden,Furniture,Dining Room,Walmart,Scotts,Scotts Buffet,1,461.77
9236,2024-02-17,C2573,18-24,Female,Southeast,$75k-$99k,Electronics,Mobile Devices,Smartphones,Best Buy,Sony,Sony OnePlus 12,2,367.14
9237,2024-02-21,C1656,35-44,Female,Southeast,$150k+,Apparel & Accessories,Accessories,Bags,Dicks,Nike,Nike Backpack,1,89.18
9238,2024-12-11,C9673,55-64,Non-binary,West,$25k-$49k,Electronics,Audio,Speakers,Target,Sony,Sony Sonos One,1,1102.74
9239,2024-07-08,C2046,35-44,Female,West,$100k-$149k,Apparel & Accessories,Accessories,Watches,Dicks,Coach,Coach Smartwatch,2,37.23
9240,2024-12-30,C2747,18-24,Non-binary,Midwest,$50k-$74k,Home & Garden,Furniture,Bedroom,Lowes,Nexgrill,Nexgrill Mattress,1,417.93
9241,2024-06-30,C6559,65+,Male,Northeast,$25k-$49k,Home & Garden,Furniture,Living Room,Walmart,Traeger,Traeger TV Stand,1,577.67
9242,2024-10-18,C5563,18-24,Male,West,$100k-$149k,Electronics,Audio,Headphones,Best Buy,Dell,Dell QC45,2,794.62
9243,2024-05-06,C9804,35-44,Non-binary,Northeast,$100k-$149k,Apparel & Accessories,Clothing,Tops,Dicks,Adidas,Adidas Workout Shirt,3,216.9
9244,2024-05-05,C8183,45-54,Female,Northeast,$25k-$49k,Apparel & Accessories,Clothing,Outerwear,Target,North Face,North Face Winter Parka,3,220.21
9245,2024-04-14,C9668,35-44,Non-binary,Southwest,$100k-$149k,Home & Garden,Decor,Wall Art,Best Buy,Weber,Weber Metal Wall Art,3,347.56
9246,2024-10-25,C5162,55-64,Male,Northeast,$150k+,Electronics,Mobile Devices,Smartwatches,The Home Depot,Bose,Bose Fitbit Sense,2,607.46
9247,2024-11-01,C8371,35-44,Female,Midwest,$100k-$149k,Electronics,Mobile Devices,Smartwatches,The Home Depot,Samsung,Samsung Garmin,2,491.85
9248,2024-02-05,C2983,25-34,Male,Midwest,$25k-$49k,Apparel & Accessories,Clothing,Outerwear,Lowes,Nike,Nike Fleece Pullover,2,69.92
9249,2024-10-19,C4022,45-54,Female,Southwest,$150k+,Electronics,Computers,Tablets,Target,Sony,Sony iPad Pro,3,633.47
9250,2024-02-21,C1505,18-24,Female,Southeast,$150k+,Apparel & Accessories,Shoes,Casual,Best Buy,Cole Haan,Cole Haan Loafers,3,252.11
9251,2024-11-06,C9881,45-54,Male,Northeast,$25k-$49k,Home & Garden,Appliances,Laundry,The Home Depot,Scotts,Scotts Washer/Dryer Combo,2,694.32
9252,2024-10-16,C6013,65+,Female,Southeast,$100k-$149k,Electronics,Mobile Devices,Smartwatches,Target,Samsung,Samsung Fitbit Sense,3,915.34
9253,2024-06-04,C2100,55-64,Non-binary,Northeast,$150k+,Electronics,Mobile Devices,Smartwatches,Walmart,Sony,Sony Fitbit Sense,1,844.37
9254,2024-06-01,C5527,35-44,Non-binary,Northeast,$50k-$74k,Apparel & Accessories,Shoes,Athletic,Best Buy,North Face,North Face Basketball Shoes,1,230.36
9255,2024-04-29,C2373,18-24,Female,West,$75k-$99k,Electronics,Computers,Tablets,Target,Bose,Bose Galaxy Tab,3,920.42
9256,2024-04-25,C3757,55-64,Male,Northeast,$75k-$99k,Electronics,Computers,Laptops,Walmart,Samsung,Samsung ThinkPad X1,1,692.16
9257,2024-08-19,C5421,35-44,Non-binary,Southeast,$100k-$149k,Home & Garden,Appliances,Kitchen,Walmart,Scotts,Scotts Gas Range,2,436.22
9258,2024-05-18,C7166,18-24,Non-binary,Northeast,$50k-$74k,Apparel & Accessories,Accessories,Watches,Best Buy,North Face,North Face Smartwatch,1,176.47
9259,2024-01-16,C9959,35-44,Male,Southwest,$75k-$99k,Apparel & Accessories,Clothing,Dresses,Lowes,Coach,Coach Wrap Dress,1,296.17
9260,2024-12-08,C7773,55-64,Male,Midwest,$100k-$149k,Electronics,Audio,Speakers,Walmart,Samsung,Samsung Sonos One,2,1262.17
9261,2024-08-12,C2573,65+,Female,West,$100k-$149k,Home & Garden,Furniture,Bedroom,Lowes,Ashley,Ashley Bed Frame,3,995.69
9262,2024-07-21,C7861,45-54,Non-binary,Midwest,$150k+,Home & Garden,Decor,Lighting,Dicks,Ashley,Ashley Pendant Light,2,279.43
9263,2024-10-05,C8294,18-24,Non-binary,Southwest,$50k-$74k,Electronics,Mobile Devices,Smartwatches,Lowes,Bose,Bose Apple Watch,1,1025.32
9264,2024-07-18,C4332,45-54,Female,Southwest,$100k-$149k,Electronics,Mobile Devices,Smartphones,Walmart,Sony,Sony Galaxy S24,2,419.06
9265,2024-01-24,C1880,35-44,Female,Northeast,$150k+,Home & Garden,Decor,Wall Art,Walmart,Traeger,Traeger Mirrors,1,980.85
9266,2024-01-14,C2436,55-64,Non-binary,West,$150k+,Electronics,Mobile Devices,Smartphones,Walmart,Sony,Sony Galaxy S24,1,431.51
9267,2024-07-20,C2441,45-54,Non-binary,Southeast,$75k-$99k,Electronics,Audio,Headphones,The Home Depot,Bose,Bose AirPods Pro,1,417.68
9268,2024-03-13,C2784,45-54,Male,Midwest,$150k+,Apparel & Accessories,Accessories,Jewelry,Lowes,North Face,North Face Silver Necklace,2,206.88
9269,2024-10-20,C2021,18-24,Female,Midwest,$150k+,Home & Garden,Appliances,Laundry,Dicks,Weber,Weber Dryer,1,54.53
9270,2024-06-15,C6091,65+,Non-binary,Northeast,$25k-$49k,Electronics,Computers,Desktops,Best Buy,Dell,Dell All-in-One,3,585.66
9271,2024-10-08,C1950,18-24,Female,Southwest,$150k+,Apparel & Accessories,Clothing,Tops,Lowes,Cole Haan,Cole Haan Workout Shirt,2,214.2
9272,2024-03-16,C4533,18-24,Non-binary,West,$50k-$74k,Electronics,Computers,Laptops,Best Buy,Samsung,Samsung XPS 13,3,381.54
9273,2024-02-16,C5009,25-34,Female,Midwest,$75k-$99k,Home & Garden,Furniture,Living Room,Dicks,Traeger,Traeger TV Stand,3,643.97
9274,2024-03-16,C1419,18-24,Female,Southeast,$50k-$74k,Apparel & Accessories,Shoes,Casual,Walmart,North Face,North Face Loafers,1,45.89
9275,2024-03-03,C3515,25-34,Non-binary,Southwest,$25k-$49k,Electronics,Mobile Devices,Smartwatches,Lowes,Apple,Apple Galaxy Watch,1,1188.67
9276,2024-06-19,C4591,55-64,Non-binary,Southeast,$150k+,Home & Garden,Furniture,Bedroom,Best Buy,Nexgrill,Nexgrill Dresser,3,207.66
9277,2024-06-15,C1943,55-64,Male,Southeast,$100k-$149k,Home & Garden,Decor,Wall Art,Best Buy,Ashley,Ashley Canvas Print,2,76.0
9278,2024-08-05,C1391,65+,Non-binary,Midwest,$50k-$74k,Home & Garden,Decor,Wall Art,Target,Weber,Weber Canvas Print,2,589.62
9279,2024-06-09,C8984,35-44,Non-binary,West,$25k-$49k,Apparel & Accessories,Accessories,Watches,Lowes,North Face,North Face Smartwatch,2,166.92
9280,2024-03-28,C4290,45-54,Female,Midwest,$50k-$74k,Apparel & Accessories,Clothing,Outerwear,The Home Depot,Adidas,Adidas Rain Jacket,1,88.03
9281,2024-01-28,C5848,35-44,Male,Midwest,$100k-$149k,Home & Garden,Appliances,Kitchen,The Home Depot,Scotts,Scotts Gas Range,2,472.8
9282,2024-04-27,C6658,45-54,Male,Northeast,$50k-$74k,Apparel & Accessories,Shoes,Casual,Lowes,Nike,Nike Sandals,3,59.47
9283,2024-10-09,C3757,35-44,Male,Northeast,$150k+,Apparel & Accessories,Clothing,Bottoms,Target,Cole Haan,Cole Haan Chino Pants,1,50.78
9284,2024-05-30,C2365,35-44,Female,Midwest,$75k-$99k,Electronics,Audio,Headphones,The Home Depot,Dell,Dell AirPods Pro,2,1271.64
9285,2024-03-20,C1677,35-44,Non-binary,Midwest,$150k+,Apparel & Accessories,Accessories,Watches,Lowes,Coach,Coach Smartwatch,2,85.8
9286,2024-05-01,C4357,55-64,Non-binary,Midwest,$50k-$74k,Home & Garden,Decor,Wall Art,Lowes,Nexgrill,Nexgrill Metal Wall Art,3,664.23
9287,2024-03-03,C6168,35-44,Non-binary,Northeast,$25k-$49k,Home & Garden,Appliances,Kitchen,Walmart,Traeger,Traeger Microwave,3,718.75
9288,2024-10-29,C9314,35-44,Non-binary,Southeast,$25k-$49k,Electronics,Mobile Devices,Smartphones,Dicks,Samsung,Samsung Galaxy S24,3,734.0
9289,2024-09-25,C1653,65+,Non-binary,Southwest,$50k-$74k,Home & Garden,Decor,Wall Art,Dicks,Ashley,Ashley Canvas Print,3,617.64
9290,2024-09-11,C2260,25-34,Non-binary,Midwest,$75k-$99k,Apparel & Accessories,Shoes,Athletic,The Home Depot,Nike,Nike Training Shoes,1,120.57
9291,2024-04-19,C3259,45-54,Female,Midwest,$25k-$49k,Electronics,Audio,Headphones,Walmart,Sony,Sony QC45,2,217.97
9292,2024-11-30,C6369,35-44,Non-binary,West,$150k+,Home & Garden,Decor,Lighting,Dicks,Weber,Weber Table Lamp,1,427.39
9293,2024-11-17,C1892,18-24,Male,Southeast,$75k-$99k,Apparel & Accessories,Shoes,Casual,Dicks,Adidas,Adidas Canvas Shoes,3,281.25
9294,2024-10-31,C8543,18-24,Female,Northeast,$150k+,Apparel & Accessories,Shoes,Formal,Target,Cole Haan,Cole Haan Loafers,3,58.47
9295,2024-08-13,C4274,18-24,Male,West,$75k-$99k,Electronics,Mobile Devices,Smartwatches,Lowes,Dell,Dell Fitbit Sense,2,884.33
9296,2024-06-19,C8973,65+,Female,Northeast,$150k+,Apparel & Accessories,Accessories,Jewelry,Walmart,Coach,Coach Diamond Earrings,3,202.55
9297,2024-01-11,C2209,35-44,Non-binary,Northeast,$50k-$74k,Home & Garden,Decor,Rugs,Target,Traeger,Traeger Area Rug,3,710.37
9298,2024-04-08,C6726,35-44,Male,Midwest,$50k-$74k,Electronics,Computers,Tablets,Dicks,Dell,Dell iPad Pro,3,217.63
9299,2024-06-05,C4586,35-44,Non-binary,Midwest,$100k-$149k,Apparel & Accessories,Accessories,Bags,Walmart,Cole Haan,Cole Haan Duffel Bag,2,187.88
9300,2024-06-18,C3771,35-44,Male,Midwest,$50k-$74k,Electronics,Audio,Headphones,Dicks,Bose,Bose AirPods Pro,3,268.79
9301,2024-04-26,C8403,35-44,Male,Midwest,$150k+,Apparel & Accessories,Clothing,Dresses,Target,Coach,Coach Summer Maxi,1,145.0
9302,2024-07-26,C8802,25-34,Non-binary,Southwest,$50k-$74k,Electronics,Audio,Headphones,Walmart,Sony,Sony QC45,3,1237.46
9303,2024-08-25,C8427,18-24,Male,Southwest,$50k-$74k,Electronics,Computers,Desktops,Best Buy,Samsung,Samsung Gaming PC,1,751.06
9304,2024-03-30,C4876,55-64,Female,Southwest,$50k-$74k,Home & Garden,Appliances,Laundry,Dicks,Weber,Weber Dryer,3,443.31
9305,2024-07-10,C4139,25-34,Female,West,$25k-$49k,Apparel & Accessories,Clothing,Outerwear,Target,North Face,North Face Winter Parka,1,133.68
9306,2024-04-16,C1203,65+,Male,Southwest,$25k-$49k,Electronics,Audio,Headphones,The Home Depot,Bose,Bose WH-1000XM5,1,589.67
9307,2024-03-04,C2839,65+,Female,Midwest,$150k+,Electronics,Mobile Devices,Smartphones,The Home Depot,Apple,Apple Galaxy S24,3,1278.89
9308,2024-07-16,C7705,45-54,Male,Southwest,$25k-$49k,Apparel & Accessories,Shoes,Casual,Lowes,Nike,Nike Slip-on Sneakers,2,233.97
9309,2024-04-06,C4509,45-54,Female,West,$50k-$74k,Home & Garden,Furniture,Living Room,Dicks,Scotts,Scotts Coffee Table,3,107.91
9310,2024-02-02,C4238,18-24,Non-binary,West,$25k-$49k,Home & Garden,Appliances,Kitchen,Best Buy,Traeger,Traeger Gas Range,1,501.42
9311,2024-06-04,C2606,45-54,Male,Southeast,$25k-$49k,Apparel & Accessories,Accessories,Jewelry,Walmart,North Face,North Face Watch,2,118.35
9312,2024-08-30,C8086,55-64,Male,Southeast,$25k-$49k,Home & Garden,Furniture,Living Room,Lowes,Scotts,Scotts Recliner,3,87.55
9313,2024-11-18,C2868,55-64,Non-binary,Northeast,$25k-$49k,Apparel & Accessories,Accessories,Jewelry,Dicks,Coach,Coach Diamond Earrings,1,59.89
9314,2024-01-30,C8880,65+,Non-binary,Southeast,$150k+,Apparel & Accessories,Clothing,Outerwear,Dicks,Nike,Nike Windbreaker,3,276.7
9315,2024-06-14,C1124,65+,Female,West,$150k+,Electronics,Audio,Headphones,Best Buy,Samsung,Samsung QC45,2,1443.4
9316,2024-10-27,C1399,35-44,Female,Southeast,$25k-$49k,Home & Garden,Appliances,Laundry,Dicks,Ashley,Ashley Dryer,2,644.55
9317,2024-01-24,C2563,35-44,Female,Midwest,$25k-$49k,Apparel & Accessories,Shoes,Athletic,Best Buy,Cole Haan,Cole Haan Training Shoes,2,242.03
9318,2024-02-07,C1913,55-64,Non-binary,Southwest,$150k+,Apparel & Accessories,Accessories,Watches,Target,Coach,Coach Sports Watch,1,284.85
9319,2024-10-27,C1435,55-64,Female,Southwest,$150k+,Home & Garden,Appliances,Laundry,Dicks,Traeger,Traeger Steam Iron,3,272.27
9320,2024-09-04,C9822,25-34,Non-binary,Northeast,$75k-$99k,Electronics,Computers,Desktops,The Home Depot,Apple,Apple iMac,3,1150.2
9321,2024-09-25,C4899,55-64,Female,West,$75k-$99k,Apparel & Accessories,Accessories,Watches,Lowes,Nike,Nike Sports Watch,3,165.18
9322,2024-09-10,C1995,25-34,Male,Northeast,$50k-$74k,Electronics,Computers,Laptops,Lowes,Apple,Apple ThinkPad X1,1,653.61
9323,2024-08-13,C4600,55-64,Non-binary,West,$100k-$149k,Apparel & Accessories,Accessories,Jewelry,Dicks,Cole Haan,Cole Haan Diamond Earrings,2,228.85
9324,2024-05-17,C7377,45-54,Female,Northeast,$50k-$74k,Electronics,Audio,Headphones,Lowes,Samsung,Samsung AirPods Pro,1,647.23
9325,2024-12-09,C9652,35-44,Female,Southwest,$150k+,Electronics,Computers,Laptops,Best Buy,Apple,Apple Chromebook,2,1480.8
9326,2024-01-09,C7366,25-34,Male,West,$150k+,Electronics,Computers,Tablets,Target,Bose,Bose Surface Pro,3,585.98
9327,2024-07-09,C4065,65+,Female,Midwest,$50k-$74k,Apparel & Accessories,Accessories,Jewelry,Lowes,Coach,Coach Gold Bracelet,1,214.63
9328,2024-10-18,C8009,65+,Non-binary,Midwest,$50k-$74k,Apparel & Accessories,Accessories,Bags,The Home Depot,Adidas,Adidas Backpack,2,111.18
9329,2024-02-17,C1098,25-34,Female,West,$150k+,Home & Garden,Appliances,Laundry,Target,Ashley,Ashley Dryer,2,994.14
9330,2024-07-18,C3112,65+,Non-binary,Southwest,$25k-$49k,Electronics,Computers,Desktops,The Home Depot,Dell,Dell Gaming PC,3,235.96
9331,2024-04-28,C5649,35-44,Non-binary,Midwest,$50k-$74k,Home & Garden,Decor,Wall Art,Best Buy,Nexgrill,Nexgrill Canvas Print,1,950.01
9332,2024-05-02,C6238,35-44,Non-binary,Northeast,$150k+,Home & Garden,Decor,Rugs,The Home Depot,Weber,Weber Bath Mat,1,238.12
9333,2024-10-31,C7602,25-34,Male,Northeast,$25k-$49k,Electronics,Mobile Devices,Smartphones,Walmart,Samsung,Samsung iPhone 15,3,1150.79
9334,2024-04-15,C3115,65+,Male,Midwest,$75k-$99k,Electronics,Computers,Laptops,Lowes,Samsung,Samsung Chromebook,3,730.32
9335,2024-10-29,C3857,55-64,Female,Midwest,$50k-$74k,Electronics,Computers,Tablets,Dicks,Sony,Sony Surface Pro,2,334.45
9336,2024-06-06,C5313,35-44,Non-binary,Southeast,$50k-$74k,Electronics,Computers,Tablets,The Home Depot,Sony,Sony iPad Pro,3,1291.14
9337,2024-04-01,C4055,35-44,Female,Southwest,$50k-$74k,Electronics,Computers,Tablets,Best Buy,Bose,Bose iPad Pro,3,1444.78
9338,2024-02-19,C9578,25-34,Male,Midwest,$100k-$149k,Home & Garden,Decor,Wall Art,Dicks,Weber,Weber Canvas Print,3,191.35
9339,2024-04-21,C5616,45-54,Female,Northeast,$75k-$99k,Apparel & Accessories,Accessories,Jewelry,The Home Depot,Nike,Nike Gold Bracelet,2,89.71
9340,2024-04-27,C7211,25-34,Female,Southeast,$50k-$74k,Electronics,Audio,Headphones,Best Buy,Dell,Dell QC45,3,1130.53
9341,2024-02-07,C4545,55-64,Female,Northeast,$75k-$99k,Electronics,Computers,Desktops,The Home Depot,Apple,Apple All-in-One,1,1355.21
9342,2024-01-18,C4912,35-44,Male,Midwest,$50k-$74k,Home & Garden,Appliances,Laundry,Lowes,Traeger,Traeger Washer,1,213.69
9343,2024-02-03,C8294,35-44,Non-binary,Northeast,$100k-$149k,Apparel & Accessories,Clothing,Bottoms,Best Buy,Coach,Coach Yoga Pants,3,296.37
9344,2024-03-24,C1627,45-54,Female,West,$75k-$99k,Home & Garden,Decor,Lighting,Target,Nexgrill,Nexgrill Table Lamp,2,283.24
9345,2024-10-27,C3658,25-34,Non-binary,West,$50k-$74k,Home & Garden,Furniture,Dining Room,Dicks,Traeger,Traeger Bar Stools,3,764.95
9346,2024-10-12,C3185,45-54,Male,Southwest,$150k+,Home & Garden,Appliances,Kitchen,Lowes,Nexgrill,Nexgrill Dishwasher,1,704.65
9347,2024-09-01,C6705,55-64,Non-binary,West,$150k+,Apparel & Accessories,Clothing,Bottoms,Best Buy,Coach,Coach Yoga Pants,1,115.66
9348,2024-01-29,C8916,25-34,Male,West,$75k-$99k,Electronics,Mobile Devices,Smartwatches,The Home Depot,Sony,Sony Fitbit Sense,3,478.77
9349,2024-08-24,C7050,18-24,Male,Southeast,$150k+,Apparel & Accessories,Accessories,Jewelry,Best Buy,Cole Haan,Cole Haan Diamond Earrings,1,32.94
9350,2024-01-23,C6890,45-54,Non-binary,Midwest,$50k-$74k,Home & Garden,Appliances,Kitchen,Lowes,Ashley,Ashley Gas Range,2,634.84
9351,2024-01-07,C5129,35-44,Female,Southwest,$25k-$49k,Electronics,Mobile Devices,Smartwatches,The Home Depot,Samsung,Samsung Fitbit Sense,3,1096.07
9352,2024-06-15,C9092,55-64,Non-binary,West,$150k+,Home & Garden,Decor,Lighting,Target,Traeger,Traeger Table Lamp,3,554.84
9353,2024-07-24,C8563,45-54,Non-binary,West,$100k-$149k,Home & Garden,Furniture,Dining Room,The Home Depot,Ashley,Ashley Buffet,3,314.91
9354,2024-06-05,C2127,35-44,Female,Midwest,$100k-$149k,Apparel & Accessories,Clothing,Outerwear,Walmart,Coach,Coach Winter Parka,3,42.51
9355,2024-11-19,C1397,25-34,Male,Southwest,$75k-$99k,Electronics,Computers,Desktops,The Home Depot,Sony,Sony Gaming PC,2,565.16
9356,2024-11-27,C9429,35-44,Male,Southwest,$150k+,Apparel & Accessories,Clothing,Bottoms,Lowes,Coach,Coach Yoga Pants,1,139.47
9357,2024-02-20,C6893,65+,Female,Southeast,$75k-$99k,Apparel & Accessories,Accessories,Bags,The Home Depot,North Face,North Face Backpack,1,72.5
9358,2024-05-29,C1688,55-64,Non-binary,West,$50k-$74k,Apparel & Accessories,Shoes,Athletic,Target,North Face,North Face Tennis Shoes,2,105.04
9359,2024-03-31,C7387,25-34,Non-binary,Southeast,$75k-$99k,Electronics,Computers,Tablets,Dicks,Sony,Sony Fire HD,1,529.72
9360,2024-12-24,C4426,55-64,Non-binary,Southeast,$75k-$99k,Apparel & Accessories,Accessories,Watches,Target,Nike,Nike Chronograph Watch,2,279.83
9361,2024-12-24,C9393,55-64,Non-binary,Northeast,$50k-$74k,Apparel & Accessories,Clothing,Tops,Target,Nike,Nike Performance Polo,2,136.42
9362,2024-03-05,C1440,18-24,Female,Northeast,$100k-$149k,Electronics,Audio,Speakers,Best Buy,Sony,Sony Sonos One,1,739.83
9363,2024-10-24,C1276,18-24,Non-binary,Southwest,$100k-$149k,Electronics,Mobile Devices,Smartwatches,Best Buy,Apple,Apple Galaxy Watch,3,391.05
9364,2024-06-21,C5107,55-64,Male,West,$75k-$99k,Home & Garden,Appliances,Kitchen,The Home Depot,Weber,Weber Dishwasher,1,811.71
9365,2024-12-18,C7439,35-44,Female,Southeast,$75k-$99k,Home & Garden,Appliances,Laundry,Target,Nexgrill,Nexgrill Steam Iron,3,924.4
9366,2024-03-28,C6124,45-54,Non-binary,Southeast,$75k-$99k,Electronics,Mobile Devices,Smartphones,Target,Samsung,Samsung Galaxy S24,2,1147.08
9367,2024-11-15,C5347,65+,Non-binary,Midwest,$25k-$49k,Electronics,Computers,Desktops,Walmart,Apple,Apple iMac,3,272.1
9368,2024-01-15,C9545,45-54,Non-binary,Midwest,$50k-$74k,Apparel & Accessories,Accessories,Bags,Target,North Face,North Face Backpack,3,166.71
9369,2024-12-11,C8608,65+,Non-binary,Southeast,$25k-$49k,Electronics,Computers,Desktops,Walmart,Samsung,Samsung iMac,2,254.89
9370,2024-02-14,C1381,55-64,Non-binary,Northeast,$100k-$149k,Home & Garden,Appliances,Kitchen,Best Buy,Scotts,Scotts Dishwasher,1,990.43
9371,2024-03-26,C1494,45-54,Male,West,$150k+,Home & Garden,Appliances,Laundry,Lowes,Weber,Weber Washer,2,105.18
9372,2024-02-28,C3817,65+,Male,Southeast,$75k-$99k,Home & Garden,Decor,Lighting,Lowes,Weber,Weber Floor Lamp,1,285.43
9373,2024-05-26,C7491,35-44,Male,Northeast,$75k-$99k,Electronics,Computers,Desktops,Dicks,Sony,Sony Gaming PC,2,1237.21
9374,2024-06-11,C6003,65+,Male,Midwest,$50k-$74k,Home & Garden,Decor,Lighting,Walmart,Traeger,Traeger Table Lamp,1,564.21
9375,2024-06-27,C7241,18-24,Non-binary,West,$75k-$99k,Electronics,Mobile Devices,Smartwatches,Walmart,Samsung,Samsung Apple Watch,2,204.31
9376,2024-08-11,C8718,25-34,Female,Midwest,$75k-$99k,Electronics,Audio,Headphones,Lowes,Samsung,Samsung AirPods Pro,2,1309.07
9377,2024-11-01,C6821,18-24,Non-binary,Southeast,$150k+,Electronics,Mobile Devices,Smartwatches,Lowes,Samsung,Samsung Fitbit Sense,1,1331.51
9378,2024-07-02,C5969,65+,Non-binary,Southeast,$75k-$99k,Apparel & Accessories,Clothing,Bottoms,The Home Depot,North Face,North Face Chino Pants,1,276.82
9379,2024-04-08,C8036,55-64,Male,Southwest,$100k-$149k,Home & Garden,Appliances,Laundry,Best Buy,Ashley,Ashley Dryer,1,895.03
9380,2024-06-07,C4350,25-34,Female,Midwest,$150k+,Electronics,Computers,Tablets,The Home Depot,Sony,Sony Galaxy Tab,3,547.68
9381,2024-02-25,C6562,65+,Non-binary,Northeast,$100k-$149k,Apparel & Accessories,Clothing,Dresses,Walmart,Nike,Nike Wrap Dress,2,41.03
9382,2024-06-10,C7820,65+,Male,Southwest,$150k+,Apparel & Accessories,Accessories,Watches,Lowes,Nike,Nike Sports Watch,3,107.48
9383,2024-02-24,C9541,25-34,Male,Southwest,$150k+,Electronics,Mobile Devices,Smartphones,Walmart,Dell,Dell Pixel 8,2,1002.86
9384,2024-02-16,C6984,18-24,Female,West,$100k-$149k,Home & Garden,Appliances,Kitchen,The Home Depot,Traeger,Traeger Refrigerator,3,836.81
9385,2024-06-18,C8648,18-24,Non-binary,West,$150k+,Apparel & Accessories,Shoes,Formal,Best Buy,Coach,Coach Loafers,2,171.49
9386,2024-07-03,C7406,65+,Non-binary,Northeast,$150k+,Home & Garden,Appliances,Laundry,Lowes,Nexgrill,Nexgrill Dryer,1,942.46
9387,2024-06-28,C4714,55-64,Non-binary,Midwest,$100k-$149k,Apparel & Accessories,Clothing,Tops,Lowes,Nike,Nike Performance Polo,2,158.13
9388,2024-08-25,C2915,65+,Male,Northeast,$50k-$74k,Electronics,Audio,Headphones,Dicks,Sony,Sony QC45,2,696.56
9389,2024-09-12,C5826,18-24,Male,Northeast,$75k-$99k,Electronics,Audio,Headphones,Target,Sony,Sony AirPods Pro,2,791.05
9390,2024-09-11,C5417,25-34,Non-binary,Southeast,$75k-$99k,Home & Garden,Decor,Rugs,Walmart,Weber,Weber Bath Mat,2,475.05
9391,2024-10-28,C5739,35-44,Non-binary,Southeast,$150k+,Electronics,Audio,Speakers,Dicks,Bose,Bose Echo Studio,1,1261.49
9392,2024-06-20,C6068,55-64,Non-binary,West,$150k+,Apparel & Accessories,Shoes,Formal,Walmart,Cole Haan,Cole Haan Oxford Shoes,3,118.2
9393,2024-01-28,C3964,65+,Male,West,$100k-$149k,Electronics,Audio,Headphones,The Home Depot,Dell,Dell AirPods Pro,1,992.09
9394,2024-02-01,C5551,65+,Male,Southwest,$100k-$149k,Electronics,Mobile Devices,Smartphones,Walmart,Dell,Dell Pixel 8,1,1151.42
9395,2024-08-25,C4628,35-44,Female,Southeast,$25k-$49k,Electronics,Mobile Devices,Smartphones,Best Buy,Dell,Dell Galaxy S24,1,493.31
9396,2024-01-06,C8435,55-64,Female,West,$75k-$99k,Electronics,Computers,Tablets,Best Buy,Dell,Dell Surface Pro,2,787.88
9397,2024-12-08,C4565,65+,Male,West,$50k-$74k,Home & Garden,Furniture,Bedroom,Walmart,Ashley,Ashley Nightstand,3,213.91
9398,2024-03-11,C3405,45-54,Male,Midwest,$75k-$99k,Home & Garden,Decor,Rugs,Dicks,Traeger,Traeger Area Rug,3,710.3
